customer_id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp1,acceptedcmp2,acceptedcmp3,acceptedcmp4,acceptedcmp5,response,country
7219,1986,2N Cycle,Single,101962.0,2,0,03-03-2024,1,236,41,412,2,243,98,9,7,8,1,19,1,0,1,1,0,0,India
9822,1971,Graduation,Yolo,84401.0,1,2,,71,838,287,251,83,279,362,6,3,2,3,12,1,0,0,1,0,0,Uk
5425,1978,Master,Married,84401.0,2,0,09-07-2021,94,65,25,11,155,227,82,8,3,8,0,3,1,1,1,0,0,1,India
4624,1963,Master,Divorced,74120.0,1,0,25-01-2022,50,69,55,400,150,35,55,2,1,0,4,14,1,1,0,1,0,0,France
1830,1977,Phd,Together,131867.0,1,2,02-07-2023,73,808,252,815,175,44,21,7,0,6,7,11,0,0,0,1,0,1,Usa
7778,1954,Basic,Married,43908.0,1,1,27-12-2023,61,446,121,723,194,27,579,8,0,3,0,9,0,1,1,0,1,0,Usa
9118,1996,2N Cycle,Single,57957.0,0,2,10-04-2022,35,415,105,281,425,153,184,2,2,6,6,6,0,0,0,0,0,1,India
1952,1998,2N Cycle,Divorced,84401.0,0,1,,8,531,129,111,471,22,521,2,5,9,6,1,1,1,0,1,1,1,France
5120,1979,Master,Absurd,84401.0,0,0,05-02-2022,24,440,157,722,106,206,577,0,6,5,6,6,0,1,0,0,0,1,Usa
7479,1995,Basic,Alone,84401.0,2,2,06-10-2023,83,737,230,377,423,90,263,1,8,3,0,7,1,0,1,1,0,1,Uk
9863,1954,Basic,Single,84401.0,2,2,,36,945,90,750,133,37,224,6,4,3,2,18,1,1,1,0,0,0,India
1387,1961,Basic,Absurd,22542.0,0,2,24-07-2023,50,463,21,267,275,227,37,2,8,7,1,5,0,1,1,0,0,1,France
1716,1965,Phd,Absurd,26505.0,2,1,26-11-2024,43,920,289,916,394,201,122,6,7,6,4,7,1,0,0,0,0,1,India
1303,1975,2N Cycle,Single,44371.0,1,1,,27,395,109,297,351,253,155,4,0,3,1,19,0,0,1,0,0,1,Canada
1394,1975,Basic,Single,84401.0,1,0,23-11-2021,32,710,48,316,379,37,300,9,2,5,4,3,1,0,0,1,1,1,Usa
9508,1997,Phd,Yolo,84401.0,1,1,06-09-2021,78,550,128,569,154,220,66,7,7,5,4,19,0,0,1,1,0,1,India
8385,1970,Graduation,Single,115303.0,0,1,18-04-2022,18,656,72,508,276,186,393,4,8,0,3,8,1,1,0,1,0,0,Uk
8804,1988,Master,Single,50514.0,2,0,31-10-2024,28,556,52,949,235,42,593,2,3,1,6,4,1,1,1,1,0,1,Usa
6112,1985,2N Cycle,Widow,39750.0,0,2,08-10-2023,29,394,167,545,239,113,569,8,5,3,9,5,1,0,1,0,1,1,France
1872,1982,2N Cycle,Widow,84694.0,2,2,09-06-2024,16,325,44,774,369,259,404,6,3,5,5,18,0,1,0,0,1,1,France
4778,1979,Master,Single,84401.0,1,0,26-12-2021,99,892,104,364,12,4,448,4,8,5,1,11,1,0,0,1,0,1,Usa
3377,1986,Graduation,Yolo,84401.0,0,2,10-03-2021,47,918,149,546,341,67,130,6,1,0,3,4,0,0,1,1,0,1,France
2006,1972,Phd,Married,84401.0,2,1,10-08-2020,59,90,145,270,34,227,68,9,5,7,6,4,1,0,1,1,0,0,Germany
8502,1959,Master,Together,111348.0,2,0,12-04-2022,31,749,203,960,46,122,344,8,2,1,8,17,0,1,0,1,0,0,Usa
6541,1954,Phd,Together,63286.0,1,0,,4,69,298,473,213,172,319,4,9,4,8,5,1,1,1,1,0,0,Usa
3171,1985,Phd,Married,130565.0,0,0,25-06-2025,37,165,166,738,411,152,176,6,3,3,2,8,0,1,0,0,1,1,Uk
1679,1983,Phd,Divorced,84401.0,0,2,,17,641,200,536,404,266,583,8,1,4,0,10,1,0,0,1,0,1,Usa
1933,1980,Graduation,Divorced,84401.0,0,0,,39,213,133,233,493,156,528,0,7,4,8,13,1,0,0,1,1,0,Uk
7142,1959,Graduation,Widow,84401.0,1,0,,48,851,210,58,145,161,159,3,9,9,7,1,1,1,0,0,1,1,Usa
7396,1968,Phd,Alone,43803.0,0,0,07-10-2024,46,600,47,250,158,213,581,0,7,7,6,13,0,1,0,0,0,0,Uk
4392,1981,Basic,Widow,84401.0,1,2,16-03-2024,90,334,125,846,443,25,532,7,0,9,5,18,1,1,0,1,1,1,Uk
4488,1950,2N Cycle,Yolo,84401.0,1,1,19-05-2024,48,763,238,85,124,291,134,2,9,6,9,9,1,1,0,1,0,1,Germany
1811,1954,Graduation,Together,128560.0,1,0,,39,368,6,762,109,188,110,1,5,8,6,4,1,0,0,1,1,1,France
4780,1994,Basic,Alone,35985.0,2,1,12-08-2023,4,860,271,389,36,121,282,3,0,0,8,3,0,1,0,0,0,0,India
2931,1953,Basic,Yolo,84401.0,0,2,09-01-2021,30,583,36,179,276,229,519,2,5,5,5,6,1,1,0,1,0,0,Uk
5880,1965,2N Cycle,Absurd,52396.0,0,2,26-11-2020,30,676,210,718,13,58,193,4,6,5,9,12,0,0,0,1,0,0,Germany
4897,1973,Phd,Divorced,84401.0,1,2,,22,48,164,855,472,95,46,7,1,1,2,9,0,1,0,0,0,0,Canada
1741,1965,Basic,Divorced,116380.0,1,2,,75,51,124,148,346,261,341,9,8,7,2,9,1,1,0,0,1,0,Uk
3288,1951,Basic,Widow,88306.0,0,1,19-04-2025,66,288,191,582,231,135,241,7,7,5,3,3,1,1,0,0,1,0,India
9912,1998,Basic,Together,84401.0,1,0,22-09-2021,12,789,217,120,315,282,521,6,8,9,9,15,0,0,0,0,1,1,Canada
5108,1977,Phd,Single,84401.0,0,2,,94,625,213,764,123,119,369,7,9,8,9,14,0,0,0,1,0,0,Canada
3219,1981,Phd,Together,84401.0,2,2,,36,238,61,604,278,24,130,4,3,9,7,10,1,1,1,0,0,0,Usa
5475,1976,Graduation,Yolo,40789.0,1,1,09-07-2024,18,132,160,255,478,145,269,9,3,4,9,18,0,0,1,0,1,0,Uk
1300,1969,Graduation,Yolo,117612.0,0,1,18-01-2025,90,998,65,765,110,11,60,9,7,6,8,2,0,1,0,0,0,0,Germany
8362,1973,Basic,Yolo,84401.0,1,2,,53,785,285,863,123,86,163,5,0,5,7,14,1,1,1,1,0,1,Canada
2653,1961,Phd,Absurd,84401.0,0,0,,71,165,238,799,412,108,524,7,7,4,9,15,1,0,1,0,1,0,France
3896,1999,Phd,Single,84401.0,0,0,,1,373,19,308,430,265,271,0,6,5,1,13,0,1,1,1,0,0,Usa
9566,1984,2N Cycle,Single,136328.0,1,2,15-07-2024,58,372,187,58,29,221,132,5,6,3,3,4,0,0,0,0,1,0,France
5576,1982,Basic,Married,133201.0,2,1,19-12-2021,90,804,81,68,114,73,243,5,8,2,3,16,1,0,0,1,0,0,India
3120,1982,Graduation,Together,147568.0,0,2,01-09-2023,87,477,201,445,89,101,433,4,9,0,1,17,0,0,0,1,0,1,Usa
1434,1992,2N Cycle,Absurd,84401.0,0,2,03-08-2023,90,754,131,387,211,136,37,3,6,0,7,18,0,1,1,1,1,1,France
4854,1986,Phd,Yolo,62534.0,0,1,21-10-2022,6,478,36,85,37,190,567,0,1,5,2,0,1,1,1,0,1,1,Germany
9653,1961,Graduation,Alone,84401.0,2,2,,70,831,131,785,82,141,318,9,0,8,1,8,0,1,0,1,1,0,Germany
2584,1952,Basic,Together,96637.0,2,2,07-08-2023,44,649,76,226,26,72,509,7,0,7,6,13,0,1,1,0,1,0,France
6269,1950,Phd,Single,71879.0,1,2,,72,590,88,592,216,166,375,5,6,1,0,19,0,0,1,0,1,0,Usa
2057,1982,Basic,Divorced,21170.0,2,1,03-12-2024,24,681,252,625,359,167,559,2,4,8,5,19,0,1,0,1,0,1,Uk
4063,1989,2N Cycle,Divorced,84401.0,1,0,,86,634,193,183,485,53,473,2,3,7,2,10,1,1,1,0,1,1,India
2882,1959,2N Cycle,Absurd,110230.0,1,0,20-09-2022,19,687,175,791,371,258,58,5,4,8,2,1,0,0,1,1,0,0,India
1902,1992,2N Cycle,Widow,68679.0,2,1,,18,299,32,321,214,110,588,6,9,3,4,19,0,0,0,0,0,0,Canada
1344,1993,Master,Single,52600.0,1,0,14-10-2020,95,81,57,908,220,231,498,7,9,8,2,4,1,1,1,1,1,0,Germany
5189,1978,Basic,Together,85525.0,2,2,08-09-2021,30,86,200,317,14,160,217,4,5,1,3,14,0,0,0,0,1,1,Usa
7517,1962,2N Cycle,Widow,84401.0,1,0,01-10-2021,42,224,27,565,442,18,566,9,9,0,2,11,0,1,0,1,0,0,Canada
2166,1961,2N Cycle,Single,142008.0,2,2,14-10-2021,33,15,34,398,258,289,566,5,5,8,6,13,1,1,0,0,1,1,Usa
9446,1980,Basic,Married,84401.0,2,0,14-05-2024,74,821,124,708,265,49,128,0,0,9,2,10,0,0,0,0,1,1,Canada
1414,1995,2N Cycle,Alone,104485.0,1,1,,12,357,41,898,462,174,382,5,1,7,9,8,0,0,0,1,0,1,India
2881,1951,Basic,Single,111924.0,0,0,16-06-2025,94,162,84,292,119,183,387,8,2,6,3,19,0,1,0,0,0,1,India
7210,1999,Phd,Divorced,84401.0,1,0,07-07-2025,27,609,187,292,463,184,84,9,3,7,1,7,0,1,0,0,1,0,Canada
8816,1984,Basic,Married,84401.0,2,0,20-12-2022,39,667,110,484,400,80,509,3,5,0,1,11,0,1,1,1,0,1,Canada
1614,1972,Basic,Yolo,84401.0,0,1,23-05-2024,9,513,270,898,127,155,436,9,8,8,8,2,0,1,0,1,0,0,India
4090,1966,Master,Together,84401.0,1,0,22-11-2021,21,349,104,446,210,274,292,0,1,9,0,14,0,1,1,1,0,1,Canada
4845,1975,Phd,Widow,116100.0,1,1,07-05-2025,76,908,40,802,10,282,48,8,7,8,0,7,1,0,1,1,0,0,India
7167,1957,Master,Married,84401.0,1,2,22-08-2022,29,680,214,691,175,248,66,3,8,8,9,6,1,1,0,1,0,1,France
3362,1978,2N Cycle,Divorced,66945.0,0,0,15-05-2024,33,463,70,982,132,146,128,1,1,5,0,16,1,0,1,0,0,1,France
2624,1975,Basic,Yolo,52859.0,2,1,,62,826,55,891,324,6,28,0,8,3,2,11,0,0,0,1,0,1,Canada
4844,1959,Phd,Alone,84401.0,1,1,18-09-2023,15,836,235,411,319,156,342,2,6,1,1,19,1,0,0,0,0,0,France
6858,1975,Master,Yolo,84401.0,1,0,15-11-2023,2,374,280,507,13,170,544,6,8,3,2,17,1,1,0,0,0,1,Canada
1957,1983,Basic,Married,84401.0,1,2,,52,91,104,733,49,68,118,9,5,6,4,17,1,1,0,0,0,1,France
2583,1990,Graduation,Together,44874.0,1,1,,44,180,161,785,409,93,132,1,1,0,8,14,1,0,0,0,1,1,Uk
6348,1956,Master,Alone,84401.0,1,0,10-05-2021,54,742,190,889,71,185,326,8,7,8,1,2,0,0,0,0,1,1,Germany
5190,1953,Phd,Single,84401.0,2,2,19-01-2024,18,300,8,243,68,169,184,1,9,2,0,18,0,0,1,1,1,0,India
1696,1999,Master,Together,56087.0,2,1,07-08-2025,3,659,59,419,390,203,505,4,8,3,5,14,0,0,1,1,0,0,Uk
5302,1994,Master,Yolo,29027.0,1,1,,7,791,224,928,382,41,533,7,7,4,2,15,1,0,1,1,0,0,Uk
4235,1960,Master,Divorced,84401.0,0,2,12-12-2020,43,188,187,959,15,12,240,9,1,2,6,16,0,1,1,1,0,0,Uk
5617,1978,2N Cycle,Together,84401.0,2,2,22-09-2024,82,858,69,153,438,153,588,7,7,3,5,0,1,0,1,1,0,1,France
7925,1985,Graduation,Alone,84401.0,0,0,30-08-2023,38,861,292,815,333,273,515,2,2,4,6,10,0,1,0,1,0,1,Germany
5885,1974,Phd,Yolo,79517.0,2,0,25-09-2023,37,313,286,423,356,297,164,1,2,0,4,5,0,0,1,0,1,1,Usa
2484,1970,Phd,Alone,84401.0,1,1,02-04-2022,58,492,168,272,55,50,556,8,8,8,0,8,1,0,0,1,0,0,Canada
1873,1985,Phd,Single,116161.0,2,2,,33,922,61,935,104,211,217,2,8,9,2,19,1,1,0,1,1,1,Canada
9751,1959,Basic,Widow,135727.0,1,2,07-04-2024,59,921,13,646,131,143,4,7,8,9,2,15,0,1,0,1,1,0,Germany
1216,1986,Phd,Absurd,84401.0,2,2,24-07-2024,95,127,163,824,483,2,80,1,3,3,6,5,0,0,0,1,1,0,India
2621,1958,Phd,Absurd,121714.0,1,1,,11,518,244,519,47,253,246,2,6,8,2,11,0,1,0,1,0,0,India
4594,1973,Graduation,Divorced,62034.0,1,2,21-10-2021,68,425,7,127,247,255,492,0,7,3,4,18,1,1,0,0,1,1,France
8081,1984,Basic,Alone,84401.0,1,2,19-04-2024,82,558,153,372,272,97,385,5,4,0,3,12,1,0,0,0,0,1,France
7155,1998,Basic,Yolo,84401.0,1,1,22-10-2021,68,564,35,567,110,172,574,6,0,4,3,12,1,0,1,0,0,1,Usa
1762,1984,Master,Yolo,120366.0,0,0,27-10-2020,98,186,47,637,419,149,306,3,8,8,6,3,1,0,0,1,1,0,India
1962,1997,2N Cycle,Married,84401.0,1,0,04-04-2025,93,549,84,158,325,278,542,0,5,2,0,8,0,1,0,1,1,1,France
4763,1985,Basic,Yolo,84401.0,0,1,,88,452,27,570,335,58,6,2,2,4,6,13,1,0,1,1,1,1,Canada
9755,1967,Basic,Together,84401.0,0,2,09-11-2021,22,470,195,569,348,112,514,8,2,2,7,13,1,0,1,0,0,0,Germany
9031,1998,Graduation,Widow,34478.0,1,1,18-02-2022,66,987,207,651,483,242,567,4,9,2,2,16,1,1,0,0,0,1,Usa
5856,1988,Phd,Divorced,88576.0,0,0,19-03-2025,44,737,203,175,37,56,72,5,0,0,2,4,0,0,1,1,1,1,Usa
7982,1981,Basic,Together,25737.0,2,0,01-05-2023,6,564,103,926,356,59,9,3,7,1,3,18,0,1,0,1,0,0,India
9097,1973,Basic,Together,43414.0,1,1,06-12-2023,42,910,229,619,239,215,572,0,1,1,5,1,1,1,0,0,0,0,Uk
1932,1972,2N Cycle,Widow,46486.0,0,1,07-09-2023,25,223,100,210,317,232,561,4,0,8,6,12,1,0,0,0,0,1,France
5843,1981,Graduation,Married,83618.0,1,0,09-11-2020,57,153,28,446,120,54,121,4,6,6,0,10,0,1,0,0,1,0,Usa
6125,1986,2N Cycle,Yolo,32943.0,1,1,,85,559,126,585,47,207,512,4,8,7,3,1,0,1,1,1,1,1,Germany
8642,1961,Basic,Married,84401.0,1,0,05-11-2020,55,350,9,166,9,62,440,5,5,1,6,0,1,0,1,0,1,1,Usa
8148,1998,Basic,Yolo,84401.0,0,1,22-07-2022,16,146,105,459,232,183,37,1,7,8,1,2,0,1,1,1,0,0,Germany
2212,1962,Graduation,Alone,84401.0,2,1,02-07-2022,95,904,166,915,35,280,590,0,7,2,0,11,1,0,0,1,1,0,Uk
5609,1972,Master,Alone,84401.0,2,1,01-09-2024,14,575,256,356,412,25,344,1,8,9,0,6,0,0,0,1,0,0,India
5622,1974,Master,Together,48930.0,0,0,31-12-2020,39,348,294,303,461,176,337,9,6,1,9,0,1,0,1,0,0,0,Uk
1563,1984,Basic,Together,21715.0,1,1,,28,181,276,232,3,62,183,5,8,0,5,8,1,0,1,0,0,1,India
2517,1990,Basic,Single,84401.0,0,0,05-01-2024,96,636,64,326,43,72,66,4,8,8,4,17,1,0,0,0,0,0,Usa
9609,1979,2N Cycle,Widow,141687.0,0,0,31-08-2022,92,178,270,883,55,166,16,4,0,7,0,19,1,1,1,0,1,0,Uk
5593,1966,2N Cycle,Absurd,81349.0,0,1,25-07-2024,51,38,187,181,41,224,382,5,5,3,9,5,0,1,1,1,1,0,France
9919,1998,2N Cycle,Alone,84401.0,1,1,,49,771,137,633,254,64,367,9,7,6,2,8,0,1,0,1,0,0,Uk
5393,1969,Phd,Widow,84401.0,0,0,05-10-2023,9,893,104,333,227,68,315,6,9,2,6,7,1,0,1,1,1,1,Uk
7066,1997,Basic,Together,124103.0,1,0,16-02-2021,58,2,33,714,113,8,496,8,8,2,8,17,0,0,0,1,1,0,Usa
7029,1974,Phd,Married,84401.0,0,2,,45,63,109,966,236,235,344,6,3,3,8,14,1,0,1,0,1,0,Usa
8540,1971,Master,Together,89339.0,2,0,,22,28,32,28,396,197,552,1,1,1,5,0,0,0,1,1,1,1,India
6345,1962,Basic,Married,116246.0,0,2,08-08-2022,32,371,230,713,173,172,472,5,8,9,2,13,1,1,0,0,1,0,Canada
9034,1968,Basic,Yolo,84401.0,0,2,24-01-2021,69,522,265,92,254,281,114,8,8,3,0,17,0,1,0,1,1,1,Germany
9518,1998,Graduation,Absurd,30215.0,2,2,,87,96,181,840,465,27,99,6,7,9,2,18,0,0,0,0,1,1,Uk
4163,1985,Basic,Yolo,145906.0,1,1,16-06-2022,69,869,64,867,416,295,437,1,2,2,9,18,0,0,0,1,1,1,Germany
8470,1961,Master,Together,33267.0,1,1,05-06-2025,42,441,0,687,276,133,344,2,4,7,1,9,0,0,0,1,1,1,Uk
6438,1990,Basic,Single,84401.0,0,0,,53,202,132,329,463,26,348,7,1,1,4,19,1,1,0,0,1,0,Germany
7487,1968,Phd,Together,44832.0,2,2,,96,410,79,722,334,37,138,8,2,8,7,5,1,1,1,1,1,1,Canada
7346,1961,Basic,Alone,88969.0,1,1,,59,992,270,183,440,195,323,3,0,2,4,16,0,0,1,0,0,0,India
9787,1958,Phd,Together,94714.0,0,1,,74,20,240,94,68,202,301,8,3,3,0,13,0,0,0,1,0,1,Usa
8943,1956,2N Cycle,Alone,84401.0,2,1,,39,550,27,784,325,84,293,1,4,9,2,12,0,1,0,0,1,1,France
4465,1977,2N Cycle,Yolo,117793.0,1,1,,15,734,222,648,229,29,528,4,1,9,4,7,0,1,0,0,1,0,Germany
9735,1963,Graduation,Single,84401.0,1,1,,71,101,22,748,66,98,291,1,2,2,6,9,1,0,1,0,1,0,Usa
2210,1980,Basic,Widow,84401.0,2,2,03-06-2025,29,45,108,352,303,189,73,0,5,2,4,8,0,0,1,0,1,1,Uk
5834,1968,2N Cycle,Yolo,84401.0,2,2,,3,65,106,929,459,11,483,4,5,7,9,4,0,0,1,1,0,0,Uk
9192,1996,2N Cycle,Yolo,135713.0,2,2,20-11-2020,83,602,144,940,483,90,15,1,6,7,4,3,0,1,1,0,0,1,Germany
5605,1965,Graduation,Together,41864.0,2,2,10-05-2023,10,163,138,983,416,29,525,6,8,5,6,5,0,0,0,0,1,0,Germany
9687,1954,Graduation,Divorced,84401.0,0,0,,92,970,283,264,35,212,335,7,3,3,7,5,0,1,1,0,0,1,France
5636,1984,Basic,Married,84401.0,2,2,16-02-2022,29,110,297,646,416,37,515,1,4,0,7,12,0,0,1,0,1,0,Canada
3985,1961,Phd,Yolo,106184.0,1,1,04-07-2025,79,337,98,655,158,59,126,6,1,3,6,3,0,0,1,1,0,0,India
7647,1974,Basic,Married,84401.0,1,2,04-09-2025,35,122,122,18,148,293,517,3,5,7,2,7,0,0,0,0,1,1,Germany
9967,1970,Phd,Married,84401.0,0,0,23-04-2022,6,704,286,742,26,142,128,0,3,5,1,4,1,1,1,1,0,1,Uk
4197,1985,Graduation,Widow,84401.0,1,1,12-02-2021,12,446,80,645,474,179,510,2,4,1,0,1,0,0,0,1,0,1,France
5447,1972,Master,Widow,84401.0,1,2,23-09-2021,38,610,9,625,71,284,422,0,6,2,5,8,0,1,1,0,0,0,France
6013,1965,Basic,Widow,84401.0,2,2,28-08-2024,77,290,7,498,247,111,384,4,5,6,8,10,0,0,1,0,1,0,Uk
2640,1988,Master,Absurd,84401.0,1,2,02-02-2024,93,670,204,138,100,229,231,7,7,3,2,19,0,1,1,0,0,1,Uk
8938,1994,Phd,Married,84401.0,0,1,13-12-2023,19,411,196,636,189,20,194,0,5,3,4,19,1,0,0,0,1,0,Usa
2271,1991,Basic,Together,99745.0,2,1,10-08-2021,67,614,197,715,95,144,64,8,9,4,8,10,0,1,1,1,0,1,Canada
4009,1988,Master,Married,93812.0,2,0,19-02-2024,8,896,29,572,383,145,276,2,7,7,8,6,1,0,1,1,0,0,Germany
1638,1963,Master,Yolo,84401.0,0,1,11-04-2022,8,280,19,761,281,165,223,4,3,6,6,13,1,1,0,0,1,0,France
2466,1980,Basic,Widow,84401.0,2,1,25-04-2022,84,42,47,809,321,139,277,8,6,8,3,5,1,1,1,0,1,0,Germany
9284,1954,Master,Yolo,84401.0,2,2,,47,485,129,524,395,202,365,4,2,4,1,3,1,0,1,1,1,1,Uk
3867,1984,Basic,Widow,20025.0,0,1,,4,595,292,907,277,243,515,8,0,0,1,5,0,1,1,1,0,0,Canada
3967,1972,Master,Absurd,84401.0,2,2,02-01-2022,51,962,131,254,16,112,214,9,8,3,3,2,1,1,1,0,1,0,Usa
3503,1978,Graduation,Together,98087.0,0,2,01-08-2025,85,702,53,84,262,200,438,7,8,5,0,5,1,0,1,0,1,0,France
9438,1992,Basic,Alone,87844.0,0,1,07-02-2022,67,50,280,457,106,258,427,6,5,5,3,2,0,1,0,0,1,0,Canada
2878,1960,Graduation,Widow,84401.0,1,0,14-12-2022,45,897,264,531,67,254,395,0,1,8,5,0,1,0,1,0,0,1,Usa
7342,1967,2N Cycle,Divorced,84401.0,1,0,15-06-2021,8,209,214,561,127,22,208,3,7,9,5,17,1,0,1,0,1,0,Canada
7296,1996,Graduation,Absurd,149026.0,2,1,,87,125,289,675,292,245,500,8,9,4,6,3,1,1,0,0,1,0,India
1437,1961,Master,Divorced,84401.0,2,0,09-02-2023,16,491,42,91,293,86,462,9,5,4,4,5,1,1,0,1,0,0,Canada
1641,1958,Phd,Absurd,84401.0,0,2,11-08-2021,77,508,73,599,95,218,585,7,6,5,8,16,0,1,1,1,1,0,France
2649,1959,Graduation,Together,140469.0,2,2,14-04-2023,67,959,277,68,394,26,226,3,0,5,1,17,1,1,1,1,0,1,Usa
1736,1993,Graduation,Married,32358.0,0,1,10-10-2020,9,969,241,36,0,289,374,0,2,2,1,5,0,1,1,1,1,0,India
5618,1966,Graduation,Widow,84401.0,0,0,,60,580,129,764,408,288,499,9,0,5,3,1,0,0,0,0,1,0,Usa
7227,1987,Phd,Single,40461.0,2,0,11-06-2022,78,776,193,763,297,222,92,3,9,7,3,11,0,0,1,0,1,0,Uk
9685,1956,Phd,Yolo,84401.0,0,2,23-04-2022,77,257,31,139,179,177,459,2,0,5,3,11,1,1,0,1,1,0,Germany
7978,1995,Graduation,Alone,136604.0,1,1,04-03-2021,71,929,105,866,407,147,576,5,0,4,0,3,1,1,0,0,0,1,India
3345,1962,2N Cycle,Yolo,84401.0,2,0,,15,187,203,892,180,226,320,4,3,2,3,15,0,1,0,0,0,0,France
2245,1989,Phd,Alone,84401.0,1,1,11-03-2020,71,229,0,679,234,185,9,4,6,0,4,19,0,1,1,0,0,0,Germany
3964,1991,Phd,Absurd,84401.0,2,0,,98,188,244,565,439,293,302,1,6,4,8,9,0,1,1,1,0,1,Usa
2130,1958,Phd,Alone,94588.0,0,2,18-12-2020,41,414,71,897,318,40,321,2,4,5,2,9,0,0,1,1,0,0,India
7038,1999,Basic,Yolo,116241.0,2,2,09-09-2022,22,9,14,177,336,190,455,5,5,5,2,6,0,0,0,1,0,1,Germany
4299,1976,Graduation,Married,84401.0,1,1,,24,113,52,808,7,78,277,1,1,5,4,13,0,0,1,1,1,0,Germany
2907,1951,2N Cycle,Widow,84401.0,0,2,02-05-2024,44,75,7,812,442,204,597,3,4,2,9,6,1,1,1,1,1,0,Canada
9327,1954,Phd,Alone,84401.0,2,0,,1,675,45,870,428,277,537,1,6,3,5,11,1,1,0,1,1,0,Usa
3853,1978,Basic,Divorced,128226.0,2,2,09-10-2023,10,501,113,617,26,271,392,8,8,2,2,10,1,1,0,1,0,0,Uk
3324,1986,Master,Absurd,84401.0,2,1,08-09-2022,80,84,146,136,307,31,94,2,5,1,0,16,0,0,0,0,1,0,Germany
3957,1987,Master,Alone,84401.0,1,1,,72,48,165,189,145,141,106,9,9,7,9,10,1,0,0,1,0,0,Germany
6523,1968,Phd,Married,30286.0,1,1,05-10-2023,56,494,138,639,90,250,389,9,3,6,7,2,0,0,0,0,0,0,Canada
9109,1957,2N Cycle,Yolo,84401.0,2,0,25-10-2022,89,837,116,341,341,293,525,5,2,7,0,18,0,0,1,0,1,0,France
3504,1997,2N Cycle,Alone,84401.0,0,0,,50,688,298,558,271,97,70,0,8,5,1,3,1,1,0,1,1,0,Germany
6623,1994,Graduation,Widow,74594.0,0,0,,12,386,275,4,321,135,586,9,6,6,2,7,0,1,1,0,0,0,Usa
4161,1950,Phd,Absurd,134004.0,1,0,11-04-2023,89,969,276,971,4,276,375,2,5,0,5,13,1,1,0,0,0,0,Usa
8013,1971,Master,Divorced,117999.0,0,0,06-01-2023,81,388,177,256,81,42,367,7,6,9,3,19,1,1,1,1,0,0,India
6664,1966,Graduation,Alone,84401.0,1,2,24-11-2020,60,217,153,811,386,119,50,4,7,4,3,13,1,1,1,0,1,1,Canada
6798,1956,2N Cycle,Yolo,84401.0,2,0,12-02-2020,26,700,200,661,218,219,142,7,4,3,8,15,0,1,0,1,0,0,Usa
5038,1974,Graduation,Widow,88731.0,1,0,29-12-2021,78,980,114,805,117,45,418,1,2,9,5,14,0,0,0,0,0,1,Germany
7497,1994,Master,Yolo,61853.0,1,2,,41,345,158,242,80,235,547,6,2,2,1,11,0,1,1,0,1,1,Germany
4597,1953,2N Cycle,Alone,62838.0,2,0,,36,229,41,786,463,47,499,8,1,1,6,15,1,1,0,0,0,0,India
2515,1985,Basic,Together,40079.0,0,1,05-12-2020,23,254,246,719,69,197,166,6,7,8,2,19,0,1,0,0,1,1,Germany
3675,1955,Basic,Divorced,84401.0,1,0,,43,235,67,414,114,83,259,2,0,7,8,18,1,1,0,1,0,0,Uk
5293,1980,Phd,Married,84401.0,1,0,12-06-2022,6,25,195,626,262,30,191,6,7,9,5,4,0,1,0,1,1,0,Usa
4076,1968,Graduation,Single,118676.0,2,1,12-12-2022,69,583,89,706,305,160,201,7,2,1,7,11,1,1,0,1,0,1,Uk
4176,1993,2N Cycle,Absurd,84401.0,0,1,03-10-2022,43,260,110,342,141,70,184,0,8,5,0,4,1,1,0,0,1,1,Uk
3758,1988,Phd,Divorced,84401.0,1,1,,25,765,144,681,421,7,157,2,1,2,1,9,0,1,0,0,0,1,France
3685,1976,Graduation,Absurd,39400.0,2,1,01-05-2023,18,270,274,378,487,51,98,4,9,2,5,16,0,0,0,0,0,0,Germany
3477,1959,Master,Widow,64062.0,1,0,08-10-2023,62,122,178,593,206,44,240,5,8,4,2,14,1,0,1,0,1,1,India
2549,1975,2N Cycle,Together,82371.0,2,1,24-07-2023,13,655,240,665,110,292,490,2,5,6,0,7,1,0,1,1,1,1,Canada
5192,1968,Graduation,Yolo,84401.0,0,1,10-11-2023,43,256,152,652,302,299,201,3,0,6,5,7,0,1,0,0,0,1,Canada
1852,1988,2N Cycle,Absurd,54413.0,0,2,,78,655,103,825,111,37,508,4,4,9,4,7,1,0,0,1,0,0,Germany
7996,1952,Graduation,Married,84401.0,0,1,02-08-2024,28,420,74,145,416,230,95,2,9,0,8,9,0,1,1,0,0,0,Usa
7266,1994,Master,Widow,121426.0,0,1,19-02-2021,18,258,127,322,42,261,489,3,8,6,5,19,0,0,0,0,0,1,Uk
6549,1962,2N Cycle,Divorced,119881.0,1,2,07-08-2021,59,947,198,121,346,67,578,4,5,6,4,12,1,0,0,1,0,1,Germany
3311,1999,Basic,Widow,83035.0,1,2,20-11-2022,60,46,153,251,284,178,217,1,6,5,0,15,0,1,0,1,0,1,Usa
